imagename box_x1 box_y1 box_x2 box_y2
002448 209 155 262 206
002450 229 29 268 88
002450 179 80 407 293
002450 247 1 307 80
002450 354 1 457 95
002450 123 134 184 163
002450 113 137 146 172
002458 42 133 128 163
002459 129 193 187 236
002459 167 207 187 225
002459 163 207 216 252
002460 347 81 384 131
002472 334 210 361 226
002472 335 219 358 234
002472 51 148 106 175
002472 1 144 77 175
002476 1 10 356 333
002477 1 15 66 85
002477 51 29 105 95
002477 1 52 95 155
002481 186 279 214 301
002481 16 90 69 139
002481 16 18 250 115
002481 1 113 62 386
002483 146 104 272 174
002491 249 200 375 477
002497 1 107 95 179
002497 340 215 388 267
002497 1 1 78 128
002501 138 122 188 181
002504 82 304 199 374
002514 149 1 272 150
002518 275 131 352 201
002518 182 72 367 270
002520 352 159 460 280
002524 142 91 203 216
002529 318 231 346 254
002529 112 161 221 213
002529 292 72 500 305
002529 401 128 474 153
002529 436 169 500 192
002533 444 67 489 96
002539 190 105 255 213
002539 202 171 241 243
002540 156 156 203 217
002542 159 130 254 215
002545 1 1 375 176
002554 183 149 305 202
002554 160 161 223 234
002554 57 234 87 248
002555 170 251 206 268
002555 125 269 145 296
002558 208 55 326 114
002558 187 133 219 229
002558 79 82 167 147
002558 404 175 440 213
002558 416 27 500 105
002561 337 88 407 172
002563 463 178 500 218
002563 345 146 368 174
002563 426 185 488 251
002563 385 229 459 279
002563 406 226 429 253
002563 393 142 429 158
002563 451 198 488 229
002564 240 1 379 193
002565 288 175 322 200
002565 285 228 329 262
002566 7 135 110 185
002566 1 110 224 203
002572 257 29 311 135
002584 197 58 261 139
002585 355 296 379 304
002585 1 91 144 116
002585 298 60 366 81
002585 1 121 133 142
002585 224 153 310 186
002585 111 98 158 118
002585 120 145 172 171
002585 113 119 169 161
002585 302 97 335 126
002585 166 87 275 106
002585 314 115 356 167
002585 261 183 301 195
002585 168 47 287 91
002585 245 123 292 142
002585 169 1 500 85
002589 252 23 312 97
002595 182 13 272 87
002611 246 14 388 361
002611 285 153 329 224
002613 155 18 228 94
002625 432 225 455 266
002625 317 91 382 143
002625 73 109 133 139
002625 426 223 478 331
002632 1 1 266 352
002633 170 61 242 143
002636 465 1 500 14
002636 369 366 387 375
002636 306 268 391 336
002636 375 155 439 178
002636 62 252 81 272
002636 32 236 65 284
002636 357 344 388 359
002636 152 168 208 197
002636 155 177 177 217
002636 64 285 192 365
002636 463 221 500 256
002636 102 186 177 287
002636 352 190 426 226
002636 122 353 167 375
002636 234 234 264 261
002636 1 230 116 292
002636 461 319 495 339
002636 90 241 132 280
002637 297 1 393 121
002641 74 77 181 190
002643 409 49 437 79
002643 190 89 361 128
002643 420 56 452 103
002643 477 29 500 40
002643 308 1 460 87
002643 214 244 238 274
002649 104 111 175 169
002657 269 352 288 375
002657 378 169 394 194
002658 186 115 313 239
002658 330 24 375 59
002658 362 61 412 92
002658 324 1 500 190
002658 336 299 419 333
002658 117 247 173 285
002658 341 1 460 59
002658 49 1 130 79
002658 365 62 444 133
002662 55 49 146 116
002668 147 61 265 196
002669 1 56 39 106
002675 227 67 348 123
002675 278 117 301 126
002675 122 142 241 175
002675 59 1 256 48
002675 217 138 251 155
002675 234 33 296 84
002675 118 95 255 126
002675 167 209 207 238
002675 323 247 500 331
002675 1 1 102 65
002678 285 75 350 149
002678 414 1 480 54
002689 272 44 344 110
002691 421 270 500 375
002691 298 265 328 286
002691 429 251 464 278
002691 388 270 452 375
002691 67 301 115 372
002691 49 306 76 332
002691 257 231 366 363
002691 313 272 330 308
002691 189 191 250 238
002691 447 249 497 271
002691 288 51 327 86
002693 19 77 53 98
002696 104 200 187 273
002696 20 85 121 274
002696 220 49 276 137
002696 203 49 304 245
002710 330 90 500 331
002713 96 1 161 106
002714 201 99 231 166
002715 195 319 246 359
002715 312 83 500 346
002715 313 231 344 278
002715 326 138 363 254
002715 306 268 423 375
002715 267 241 366 342
002723 97 212 138 230
002723 127 165 190 226
002723 160 154 181 176
002727 156 79 251 138
002730 146 206 159 234
002730 205 207 422 333
002730 97 240 114 265
002730 137 179 146 200
002730 205 240 314 314
002730 214 142 267 183
002730 339 121 477 222
002730 208 159 283 222
002735 209 98 250 143
002741 351 170 389 218
002744 264 107 391 274
002751 186 198 214 246
002755 218 1 370 195
002759 468 66 495 91
002759 94 135 209 176
002759 359 57 472 99
002759 444 63 500 111
002759 418 18 495 82
002767 114 176 177 254
002776 322 131 354 159
002776 1 186 35 225
002776 131 242 172 256
002776 297 129 333 165
002776 165 254 259 332
002776 327 150 343 166
002776 255 69 271 84
002776 24 220 41 248
002776 30 222 66 244
002776 362 120 383 144
002776 384 152 399 178
002776 91 261 120 276
002786 186 43 246 90
002795 206 195 235 225
002798 253 1 376 92
002803 205 114 252 146
002803 418 65 466 181
002803 313 72 347 103
002803 314 93 392 140
002803 47 180 94 204
002803 66 209 137 239
002803 276 1 500 230
002803 158 114 205 158
002803 175 135 256 209
002803 155 144 204 200
002803 53 209 97 224
002803 372 130 429 223
002803 330 224 379 254
002804 229 145 256 193
002804 367 161 414 176
002804 331 152 390 217
002804 218 156 267 245
002807 194 217 289 268
002807 193 461 222 467
002807 111 202 289 308
002807 1 224 187 305
002807 318 233 378 289
002807 270 57 357 107
002815 1 1 333 454
002826 193 117 254 186
002827 185 48 424 251
002834 78 135 112 166
002834 1 1 157 488
002834 338 423 355 437
002834 134 1 500 208
002834 1 230 13 272
002838 219 185 266 250
002838 10 239 98 271
002838 41 232 68 248
002838 61 106 91 143
002841 206 80 297 181
002842 260 56 293 81
002842 208 54 285 143
002855 259 144 312 185
002858 161 32 249 103
002859 114 71 171 115
002859 155 1 264 50
002859 343 123 419 149
002859 316 111 378 135
002864 100 1 208 140
002867 112 172 172 230
002867 112 172 223 304
002867 105 1 273 288
002870 452 127 500 162
002879 1 1 208 266
002881 151 17 269 158
002884 196 69 249 116
002884 221 75 274 103
002884 338 96 389 146
002884 433 109 470 133
002884 182 74 329 163
002886 421 75 500 146
002889 212 58 322 94
002899 24 193 85 282
002901 404 254 480 369
002901 312 289 431 375
002912 172 181 205 239
002912 151 190 181 248
002912 188 199 276 274
002913 18 114 119 168
002914 297 1 421 173
002915 157 1 235 74
002915 292 48 355 128
002915 248 157 338 265
002916 124 1 297 140
002931 304 84 500 225
002932 106 371 149 440
002933 162 24 326 132
002935 150 18 228 92
002939 152 1 500 221
002940 94 24 279 156
002940 118 61 164 173
002954 374 158 451 246
002958 224 1 370 205
002960 173 92 210 152
002962 252 4 359 161
002965 22 33 139 117
002975 160 110 229 132
002976 17 197 149 304
002987 151 155 214 235
002988 125 30 239 168
002990 132 182 202 260
002992 106 95 175 178
003002 173 124 229 205
003002 133 1 253 214
003002 120 149 206 214
003003 1 168 67 214
003017 272 131 341 189
003017 152 98 234 178
003017 236 121 296 182
003017 278 161 314 201
003017 171 141 231 171
003023 39 69 201 204
003024 291 60 318 96
003024 265 60 359 114
003027 153 61 237 117
003031 354 1 402 135
003031 365 68 393 144
003034 82 101 197 199
003039 191 63 228 102
003042 362 95 459 139
003044 1 409 14 416
003044 7 378 25 384
003044 85 415 115 444
003044 25 378 48 384
003057 333 76 339 97
003057 144 145 375 303
003057 166 107 217 159
003057 153 26 219 122
003057 232 132 309 204
003058 1 1 396 350
003058 44 175 234 500
003063 169 15 273 121
003064 144 53 213 181
003065 254 203 291 230
003077 171 141 218 175
003078 394 129 428 178
003086 351 154 409 188
003088 96 56 282 213
003088 202 88 260 179
003089 98 28 225 89
003089 404 135 438 160
003089 132 167 213 223
003100 138 225 182 290
003100 204 244 233 296
003100 90 215 175 309
003100 183 279 223 304
003102 66 90 122 153
003106 223 62 302 120
003107 187 326 277 471
003107 98 383 131 450
003107 114 363 188 412
003107 126 252 248 442
003118 183 42 385 207
003121 261 1 500 197
003122 143 85 285 191
003124 427 1 500 153
003124 211 34 303 119
003129 95 64 278 238
003134 18 1 239 302
003138 222 71 455 273
003140 267 28 417 201
003145 321 1 500 375
003147 79 36 109 80
003150 76 49 117 93
003159 311 50 432 176
003162 190 50 234 105
003162 63 198 115 230
003162 59 137 194 207
003162 159 197 236 235
003162 147 167 209 188
003162 61 158 132 248
003162 293 47 500 104
003162 238 90 331 111
003170 169 163 203 192
003175 115 169 195 217
003181 90 14 251 151
003185 326 172 365 225
003188 310 6 500 122
003189 333 414 370 451
003189 122 393 137 412
003189 198 83 249 126
003189 101 349 123 376
003189 206 168 256 188
003189 308 403 326 434
003189 185 47 252 165
003189 319 400 348 446
003205 139 81 204 179
003210 60 1 351 92
003210 190 144 239 223
003210 118 93 229 170
003210 186 53 221 88
003213 269 18 438 139
003218 211 68 251 99
003228 1 117 84 168
003228 1 223 50 323
003228 39 250 76 320
003236 1 125 52 186
003247 193 16 339 79
003253 370 248 500 430
003253 449 154 500 257
003253 351 96 393 118
003253 228 193 411 430
003253 1 1 290 151
003259 148 53 260 119
003260 122 1 295 142
003261 106 80 262 112
003261 1 154 187 337
003261 1 83 92 227
003261 70 152 105 193
003261 36 158 91 189
003270 206 22 279 103
003280 208 1 380 221
003282 62 1 247 223
003284 102 173 153 245
003290 315 23 350 72
003292 162 44 201 145
003292 108 153 170 240
003292 291 178 360 240
003296 94 1 432 202
003301 58 1 187 134
003303 224 176 257 204
003313 98 233 130 238
003313 274 117 324 141
003320 237 98 305 144
003327 1 169 147 252
003327 138 1 221 82
003327 153 275 201 299
003327 172 72 298 158
003327 233 74 283 130
003327 255 29 340 124
003327 252 210 280 227
003327 242 160 314 244
003327 128 168 166 184
003327 195 261 238 316
003327 1 420 17 454
003331 396 304 448 315
003331 465 274 500 280
003331 16 300 42 333
003331 285 155 355 214
003331 286 171 306 216
003331 25 275 72 287
003331 108 151 186 174
003331 303 120 350 158
003335 215 199 286 313
003335 254 145 308 191
003335 225 49 388 226
003335 209 153 262 222
003335 167 116 241 223
003344 69 40 123 122
003344 79 95 164 139
003344 1 103 118 173
003350 1 25 35 76
003350 305 255 480 334
003350 268 5 374 101
003350 109 203 137 230
003350 101 182 183 232
003350 275 44 311 98
003355 216 127 266 171
003360 155 12 262 110
003362 207 1 259 88
003362 213 132 281 173
003362 240 60 272 109
003367 1 166 22 203
003367 12 249 94 301
003367 1 174 35 237
003367 1 229 42 266
003367 1 143 63 264
003367 180 158 213 176
003367 88 242 148 268
003369 225 344 252 370
003369 258 213 281 251
003373 182 1 391 152
003376 423 194 476 246
003380 101 30 455 363
003382 185 146 292 275
003386 239 186 389 263
003386 427 213 500 269
003386 51 76 107 99
003386 393 181 500 233
003386 209 253 252 281
003386 1 145 61 281
003390 33 87 90 126
003391 84 168 192 270
003395 103 151 154 198
003396 224 108 353 173
003396 363 143 387 160
003396 308 208 331 253
003397 187 190 341 253
003397 300 204 339 234
003397 253 195 301 223
003403 165 8 245 76
003406 470 76 500 151
003406 120 153 184 181
003406 363 37 496 159
003407 238 111 314 234
003412 235 66 278 114
003416 121 58 201 151
003417 124 223 147 251
003417 186 141 199 187
003417 172 184 183 205
003417 274 149 302 165
003417 123 218 169 237
003417 295 130 322 162
003417 213 43 249 68
003417 55 292 87 306
003417 110 286 160 299
003417 106 203 202 282
003422 38 94 105 173
003424 253 307 333 435
003429 294 1 342 60
003429 79 1 284 54
003429 369 84 410 146
003429 256 1 480 74
003429 106 47 256 131
003429 35 1 444 113
003429 249 21 314 60
003429 127 125 178 202
003429 33 1 97 26
003433 211 1 285 130
003435 56 153 321 334
003436 112 77 188 108
003450 164 129 256 204
003453 270 212 418 278
003455 317 69 380 128
003455 205 99 237 129
003455 133 95 177 137
003455 401 150 449 175
003455 257 66 352 125
003455 245 137 262 154
003455 345 1 384 78
003455 158 107 224 139
003455 197 117 259 138
003455 120 63 157 91
003462 216 188 264 238
003462 149 127 228 158
003465 127 178 283 375
003466 193 1 476 147
003468 317 192 379 226
003468 357 247 388 287
003468 356 1 500 71
003468 331 217 389 275
003469 134 33 225 97
003470 180 15 246 54
003484 451 43 479 78
003484 416 31 457 80
003484 328 77 387 164
003487 170 108 326 294
003492 1 46 129 189
003496 1 35 97 137
003510 128 159 256 285
003510 278 253 319 277
003518 187 69 356 214
003521 415 113 483 197
003528 184 45 262 96
003529 122 47 237 175
003530 100 58 200 196
003536 67 140 109 161
003536 1 59 99 213
003539 119 68 172 123
003548 72 55 233 246
003550 71 10 163 103
003556 1 397 145 500
003556 264 35 357 130
003556 237 74 277 126
003566 93 97 200 189
003567 472 103 487 109
003567 224 87 252 106
003567 207 81 273 122
003575 244 139 292 177
003576 176 107 197 124
003576 229 91 311 141
003576 224 114 260 141
003576 225 253 238 265
003576 150 147 196 181
003576 455 129 500 166
003576 1 109 116 211
003577 414 74 500 201
003580 107 93 317 453
003585 198 184 231 217
003589 452 1 500 77
003603 418 102 496 209
003611 282 360 316 375
003611 394 89 479 126
003611 249 155 321 205
003611 337 298 404 340
003611 30 218 39 245
003611 344 338 379 354
003611 54 188 74 209
003611 341 37 374 77
003611 396 146 472 204
003611 486 100 500 131
003618 228 184 269 220
003618 164 157 217 187
003618 51 137 80 169
003618 245 159 318 197
003618 53 139 113 221
003618 157 198 193 219
003621 259 84 422 242
003625 234 29 275 80
003625 120 35 298 141
003628 175 89 213 107
003628 351 31 500 81
003628 19 167 66 199
003628 139 219 185 232
003638 182 89 265 207
003644 84 110 161 184
003645 177 22 271 136
003645 208 1 500 215
003648 237 79 291 131
003651 339 85 384 146
003651 1 118 224 223
003651 123 69 274 140
003651 1 1 373 248
003654 80 156 122 189
003654 348 107 375 150
003654 23 129 104 208
003655 116 39 196 94
003662 103 147 290 443
003662 102 122 215 288
003662 1 105 182 347
003663 159 50 243 169
003664 240 174 415 281
003669 354 231 470 271
003669 419 252 438 287
003669 271 180 432 249
003669 237 147 264 205
003669 278 237 358 277
003669 51 320 117 336
003669 252 103 303 153
003669 256 142 273 219
003669 380 217 461 243
003669 61 345 109 365
003669 253 124 283 146
003669 275 342 315 375
003669 387 247 425 270
003669 64 336 217 375
003678 1 259 320 332
003678 209 1 500 273
003685 181 111 252 143
003685 192 118 225 179
003688 257 66 394 221
003690 60 94 160 220
003691 159 97 236 216
003694 78 57 112 90
003694 80 52 207 163
003694 159 120 203 163
003694 61 121 124 201
003694 421 84 437 112
003694 128 157 172 195
003696 172 102 246 180
003699 345 1 500 310
003700 223 102 328 166
003700 283 132 364 226
003700 156 62 311 268
003703 122 197 149 233
003703 14 352 41 375
003703 433 133 500 200
003703 133 181 242 234
003706 414 248 448 304
003708 1 1 375 325
003711 332 170 361 210
003711 445 61 500 133
003711 48 287 163 317
003711 397 225 455 270
003711 173 97 267 152
003711 56 204 303 290
003711 260 199 350 313
003717 155 34 224 87
003717 1 78 146 255
003732 8 206 55 247
003732 1 209 63 441
003735 123 14 185 86
003740 35 18 254 88
003740 1 121 74 234
003749 224 62 335 176
003751 416 17 454 93
003759 227 117 300 227
003760 378 195 427 242
003779 261 73 308 116
003780 51 91 112 177
003781 57 125 189 316
003797 413 308 453 333
003811 1 85 34 135
003811 1 16 174 154
003811 188 260 342 365
003817 1 1 269 198
003820 1 20 40 68
003820 391 1 441 30
003820 331 1 500 83
003824 52 145 91 174
003824 98 186 237 269
003824 120 242 175 281
003826 35 113 68 119
003826 84 179 169 196
003826 140 201 187 237
003826 76 166 99 176
003826 312 172 414 201
003826 206 159 255 182
003826 281 193 350 225
003826 53 167 97 185
003826 254 153 287 175
003827 37 78 215 143
003827 199 104 248 142
003827 201 80 325 163
003838 307 1 500 194
003847 179 1 500 375
003849 235 224 301 266
003849 191 182 268 216
003849 266 215 307 234
003849 176 133 196 181
003855 82 143 196 201
003855 21 124 88 204
003855 273 104 306 135
003855 300 112 500 161
003855 192 112 280 132
003855 169 170 218 210
003856 308 1 366 87
003859 76 179 115 203
003859 190 163 221 183
003859 314 203 375 244
003859 228 133 302 162
003859 171 265 195 323
003859 139 179 174 215
003859 53 171 101 215
003859 99 174 165 190
003859 60 193 141 217
003859 209 43 275 90
003859 174 209 225 254
003859 239 169 286 204
003859 146 302 169 348
003860 257 131 393 201
003863 212 96 290 154
003865 403 16 500 134
003868 1 247 120 374
003868 372 271 434 284
003869 370 77 471 157
003877 209 172 284 240
003879 214 60 304 118
003889 312 20 475 96
003891 230 179 332 314
003891 22 232 79 290
003899 465 121 500 177
003913 315 1 432 161
003915 166 62 300 163
003923 190 14 263 127
003932 200 1 375 100
003939 292 56 398 139
003945 158 143 198 191
003945 150 88 178 120
003945 193 158 224 191
003945 125 99 165 161
003945 142 109 201 239
003945 1 41 59 91
003945 1 30 165 219
003945 224 163 275 236
003946 169 63 208 95
003948 154 20 193 63
003953 127 180 205 300
003960 160 156 186 178
003960 166 161 251 239
003960 128 220 188 276
003960 82 175 164 246
003961 36 1 182 197
003963 270 176 383 299
003963 167 120 500 375
003963 203 20 500 124
003966 135 18 186 84
003970 166 90 251 147
003970 82 142 162 222
003970 75 101 217 193
003973 441 267 500 316
003973 287 265 340 308
003973 207 282 302 307
003974 318 147 358 173
003986 180 26 248 93
003992 256 53 313 91
003992 357 16 388 58
003992 341 1 386 38
003994 241 296 264 325
003994 343 91 445 192
003996 326 23 500 375
004008 202 183 240 224
004008 156 252 167 272
004008 400 17 424 46
004010 241 15 280 78
004012 108 114 312 208
004014 126 47 225 193
004016 109 212 139 270
004017 61 7 338 284
004019 180 45 210 75
004019 394 244 418 294
004019 270 355 307 361
004019 300 251 378 285
004019 205 245 252 272
004019 404 247 432 271
004019 268 273 324 291
004019 300 268 384 361
004020 261 67 327 166
004028 121 200 179 224
004028 71 144 118 169
004028 97 174 113 201
004028 123 309 136 321
004031 304 132 337 170
004033 338 1 418 31
004033 185 14 224 69
004033 354 72 401 107
004033 155 1 361 69
004033 232 148 500 282
004033 125 77 160 107
004033 247 20 298 47
004033 108 35 169 106
004039 5 30 90 127
004046 200 165 265 200
004046 231 107 378 239
004046 199 150 250 174
004047 122 1 271 360
004047 192 124 319 200
004051 204 44 248 104
004058 187 173 248 222
004060 234 96 330 173
004067 447 161 500 175
004067 463 175 500 178
004067 165 140 256 169
004067 287 186 337 192
004067 261 166 285 176
004067 312 134 335 146
004073 221 65 500 296
004075 1 1 375 238
004077 204 155 244 216
004085 384 107 500 162
004089 167 87 220 118
004089 373 200 431 265
004089 187 125 251 183
004089 99 120 169 183
004089 432 33 470 42
004089 1 80 113 193
004089 480 322 500 334
004089 1 193 242 282
004091 304 114 346 155
004092 153 67 308 241
004110 231 114 266 145
004111 149 1 233 181
004117 186 49 242 95
004117 104 49 195 108
004117 1 20 272 120
004117 189 114 260 162
004117 191 74 269 116
004117 143 55 303 197
004121 258 106 296 134
004121 253 117 355 227
004121 182 132 227 208
004122 97 305 182 364
004133 77 1 222 148
004136 200 54 243 89
004137 163 145 252 204
004137 163 184 212 257
004138 157 209 278 350
004141 49 57 176 167
004141 236 1 389 311
004141 132 131 248 256
004141 294 1 353 201
004141 189 7 284 355
004142 230 1 379 186
004145 375 105 416 168
004145 181 106 283 186
004145 315 91 416 197
004158 89 52 222 164
004168 343 170 373 198
004168 364 123 500 323
004168 292 336 352 409
004168 327 354 378 433
004168 276 205 294 232
004168 321 170 398 290
004168 274 146 403 215
004169 1 52 270 251
004170 133 140 150 163
004170 133 139 201 171
004170 316 184 372 214
004170 112 1 202 43
004170 126 140 311 210
004170 336 155 364 202
004170 175 160 219 202
004191 193 177 269 257
004195 64 206 145 303
004195 83 180 158 244
004195 44 159 169 200
004201 167 103 272 169
004205 26 1 140 131
004209 371 66 422 129
004223 307 1 500 327
004223 146 86 365 327
004224 171 229 217 300
004224 351 197 374 203
004229 78 147 152 171
004229 278 1 368 29
004230 157 1 309 199
004231 388 220 500 253
004231 391 109 487 219
004231 431 162 474 228
004231 1 1 500 354
004231 326 186 500 275
004231 159 38 172 49
004231 324 1 500 263
004232 1 82 25 99
004232 41 235 75 240
004237 147 136 257 223
004244 61 99 137 192
004246 143 148 194 211
004257 74 1 500 375
004257 385 351 397 375
004257 257 133 314 182
004257 467 333 500 375
004257 287 198 471 315
004257 362 110 427 208
004257 1 284 80 375
004258 66 1 118 46
004258 80 21 107 67
004258 349 34 425 83
004258 88 53 157 86
004259 146 166 207 215
004265 351 116 391 163
004269 116 123 138 168
004269 1 104 287 332
004270 148 1 280 186
004273 214 40 489 336
004275 108 13 239 176
004275 147 47 208 134
004279 115 1 239 124
004281 399 264 500 375
004281 404 1 472 24
004281 449 312 500 363
004281 176 146 282 259
004287 287 1 373 144
004287 226 1 433 216
004291 63 1 262 500
004292 156 21 253 107
004296 40 73 98 132
004298 168 85 264 146
004304 98 17 150 54
004321 315 18 353 73
004322 53 16 293 248
004323 58 73 136 159
004327 147 161 200 216
004327 401 393 413 402
004327 104 157 187 267
004327 96 155 159 204
004329 308 136 341 178
004339 107 116 146 147
004346 1 215 107 294
004356 294 130 315 151
004356 279 146 332 224
004359 176 130 208 173
004360 55 1 333 273
004361 1 1 131 77
004370 160 63 252 179
004372 199 70 242 107
004372 176 18 247 103
004380 173 12 258 113
004384 220 137 432 244
004384 174 363 189 375
004384 94 152 108 178
004384 174 305 195 375
004384 372 159 433 218
004387 405 328 433 375
004387 413 299 485 346
004387 84 304 150 375
004389 178 359 247 447
004389 208 56 257 132
004389 31 351 230 472
004389 120 73 251 266
004392 207 93 308 167
004397 104 1 311 171
004404 194 59 394 182
004424 93 24 261 193
004433 206 97 240 119
004433 103 86 244 176
004437 160 115 225 187
004438 292 17 380 147
004457 60 45 159 118
004459 1 1 356 143
004459 116 181 208 226
004459 167 195 180 219
004463 102 89 157 128
004464 438 213 458 222
004464 213 4 292 81
004464 302 254 326 273
004464 1 94 47 109
004464 250 152 299 189
004464 151 1 226 70
004464 190 126 228 160
004464 32 70 125 105
004464 119 62 212 101
004464 167 190 209 207
004466 290 1 500 73
004466 329 44 373 65
004466 394 62 444 79
004466 309 34 500 212
004470 64 245 113 272
004470 432 279 500 300
004470 1 245 78 283
004470 44 214 147 246
004470 335 250 411 282
004470 446 126 500 235
004471 138 74 213 137
004479 226 72 326 190
004481 160 107 228 184
004487 81 20 174 84
004494 373 1 416 22
004494 370 1 405 76
004495 1 57 312 250
004496 157 10 228 107
004496 170 1 296 170
004496 32 1 222 154
004496 166 82 220 170
004499 233 1 422 142
004508 211 116 265 175
004508 263 209 439 297
004509 123 57 233 150
004512 98 1 193 199
004512 388 1 414 58
004517 85 170 187 286
004517 225 81 358 163
004517 152 1 379 275
004518 1 41 22 72
004518 23 152 65 183
004518 241 44 500 219
004520 147 1 401 211
004528 12 454 26 490
004528 153 174 169 199
004528 94 49 118 73
004528 70 138 96 156
004528 12 86 41 121
004528 39 65 85 123
004530 102 98 224 145
004530 198 220 265 291
004535 260 18 366 133
004537 79 155 118 204
004537 233 138 254 192
004537 437 316 464 351
004537 156 176 185 220
004537 221 47 290 80
004542 215 117 284 159
004553 239 48 276 78
004562 220 1 305 93
004562 257 18 331 152
004562 277 1 339 46
004563 1 175 73 238
004563 446 173 473 194
004563 432 181 478 234
004563 427 124 455 139
004563 417 61 500 149
004563 466 181 500 197
004563 288 164 321 188
004563 177 107 315 221
004563 374 91 410 124
004563 289 173 339 220
004563 421 72 464 94
004563 228 143 245 182
004563 383 73 431 104
004563 359 206 404 226
004563 396 95 420 116
004563 320 159 500 241
004571 107 153 125 175
004571 217 52 261 105
004571 274 285 299 302
004571 477 233 500 248
004571 120 42 179 74
004571 242 44 301 81
004571 162 18 318 96
004571 239 123 272 157
004571 275 231 298 243
004571 70 252 98 272
004571 111 133 151 159
004574 106 201 155 268
004588 43 88 135 251
004595 412 313 472 375
004595 267 81 405 253
004595 253 147 434 375
004595 206 96 332 205
004601 262 73 327 116
004604 396 1 443 53
004605 154 90 209 136
004605 225 128 291 170
004605 203 200 225 253
004605 441 225 468 269
004605 417 166 500 333
004605 272 124 307 171
004605 386 22 438 47
004605 39 137 164 204
004605 241 81 342 107
004605 277 203 312 220
004607 210 3 365 111
004607 336 6 369 100
004607 130 62 237 131
004607 427 121 484 190
004607 318 134 357 165
004607 121 191 162 229
004607 121 1 200 114
004607 90 203 109 232
004607 298 89 342 106
004607 351 202 371 239
004607 45 169 108 197
004607 70 88 178 238
004607 4 196 66 239
004607 1 1 88 197
004607 454 149 484 180
004607 9 141 26 164
004607 69 213 116 239
004607 86 107 144 162
004607 132 89 197 170
004609 1 94 192 311
004611 253 166 313 209
004622 134 59 193 98
004630 255 43 307 93
004631 66 106 256 256
004647 120 7 345 96
004653 90 100 249 248
004653 131 172 190 206
004656 163 286 199 368
004660 284 92 364 165
004660 406 88 451 117
004660 418 44 459 122
004662 197 125 240 174
004672 194 44 279 112
004672 419 1 437 32
004672 140 28 219 78
004673 478 25 493 37
004673 134 119 175 144
004673 80 115 159 203
004673 150 98 176 121
004673 151 74 196 102
004676 229 137 264 160
004679 191 1 474 105
004679 299 140 358 181
004679 315 1 500 253
004685 109 176 157 236
004686 316 157 365 182
004686 233 177 271 245
004686 456 153 500 171
004686 313 166 339 212
004686 211 156 277 179
004686 113 161 178 186
004686 405 168 432 194
004686 61 164 100 206
004687 389 53 500 99
004687 168 47 205 83
004687 319 31 440 144
004692 93 224 178 334
004693 104 185 154 227
004693 135 198 155 229
004693 41 239 82 271
004693 100 241 158 271
004693 249 247 291 269
004693 106 191 198 267
004693 313 174 393 202
004693 141 140 196 169
004693 139 161 178 201
004693 152 200 180 244
004694 72 85 166 166
004694 122 236 186 344
004694 159 163 194 204
004694 120 96 166 131
004694 137 279 159 313
004694 146 31 252 126
004694 119 143 147 172
004694 50 94 165 341
004694 118 120 154 138
004694 134 285 187 420
004699 312 286 420 353
004706 147 34 300 123
004707 45 333 61 352
004707 38 409 69 412
004707 40 375 97 394
004707 88 69 208 121
004707 283 444 338 477
004707 69 58 135 209
004707 94 439 366 500
004707 1 485 37 490
004707 93 347 138 388
004707 96 373 133 392
004707 14 270 71 345
004707 1 41 212 245
004707 143 202 198 244
004707 275 429 333 455
004707 1 466 148 500
004707 54 19 117 41
004707 45 333 88 360
004715 256 104 323 174
004718 115 1 270 160
004722 337 96 387 224
004722 268 87 370 229
004723 1 98 60 249
004723 35 89 73 145
004723 256 97 439 181
004727 152 214 221 277
004732 145 142 269 236
004742 5 69 102 195
004750 309 209 329 215
004750 168 76 223 133
004750 210 140 322 140
004750 226 173 276 183
004750 222 5 238 15
004750 1 134 117 168
004753 140 1 294 173
004760 72 91 142 142
004760 1 1 55 143
004760 119 192 157 299
004760 9 320 40 351
004760 3 110 83 148
004761 164 7 209 72
004770 98 1 335 178
004779 74 36 168 237
004779 146 192 208 250
004779 172 255 193 282
004779 133 190 169 238
004779 112 190 171 290
004782 256 108 306 152
004782 395 230 415 247
004782 187 70 370 175
004782 153 176 231 258
004782 163 168 207 183
004782 163 105 279 186
004788 354 198 383 258
004788 354 112 401 169
004788 374 92 409 136
004788 377 131 401 189
004788 237 53 305 95
004788 265 75 289 104
004788 236 120 327 224
004788 321 122 361 182
004788 124 39 267 92
004788 382 118 408 152
004788 126 147 208 229
004788 184 156 209 195
004789 218 87 255 122
004789 232 96 271 137
004789 279 163 330 210
004789 183 163 237 245
004789 205 1 367 167
004789 205 192 225 217
004790 245 89 366 199
004790 286 94 500 375
004796 98 57 166 120
004797 134 189 196 222
004797 167 120 204 167
004797 333 167 374 199
004797 306 188 358 215
004797 168 105 195 140
004797 179 146 198 169
004801 138 110 476 333
004812 365 122 494 218
004815 399 76 427 130
004815 432 304 448 312
004815 358 79 380 134
004815 320 115 431 206
004815 379 315 407 332
004815 193 221 207 239
004815 365 81 445 174
004815 464 4 495 63
004826 446 144 463 161
004826 410 145 472 185
004828 244 98 308 182
004830 159 177 182 208
004830 374 101 401 122
004831 225 1 380 230
004832 229 160 334 266
004834 147 96 207 147
004840 253 82 344 185
004846 116 104 280 302
